,Series ID,Year,Period,Label,Value,DATE,Next Month Value,CPIAUCSL,CUUR0000SEHA,EXPGS,IMPGS,FEDFUNDS,GDI,GDP,LFWA64TTUSM647S,GASREGW,DSPI,SP500,LFP,EPR,EL,ClF,AWU,INDPRO,BOGZ1FA895050005Q,HLTHSCPCHCSA,UEL
285,LNS14000000,1971,M10,1971 Oct,5.8,1971-10-01,6.0,40.9,49.200,60.019,61.939,5.2,1190.035,1190.297,,,848.8,,60.1,56.6,79918.0,84872.0,12.6,38.5253,356541.0,,4954.0
286,LNS14000000,1971,M11,1971 Nov,6.0,1971-11-01,6.0,41.0,49.300,,,4.91,,,,,852.5,,60.4,56.8,80297.0,85458.0,12.0,38.6888,,,5161.0
287,LNS14000000,1971,M12,1971 Dec,6.0,1971-12-01,5.8,41.1,49.400,,,4.14,,,,,860.2,,60.4,56.8,80471.0,85625.0,11.5,39.1355,,,5154.0
288,LNS14000000,1972,M01,1972 Jan,5.8,1972-01-01,5.7,41.2,49.600,68.639,72.173,3.51,1225.632,1230.609,,,859.4,,60.2,56.7,80959.0,85978.0,12.1,40.0728,374756.0,,5019.0
289,LNS14000000,1972,M02,1972 Feb,5.7,1972-02-01,5.8,41.4,49.800,,,3.3,,,,,868.0,,60.2,56.7,81108.0,86036.0,12.4,40.4789,,,4928.0
290,LNS14000000,1972,M03,1972 Mar,5.8,1972-03-01,5.7,41.4,49.800,,,3.83,,,,,872.9,,60.5,56.9,81573.0,86611.0,12.3,40.761,,,5038.0
291,LNS14000000,1972,M04,1972 Apr,5.7,1972-04-01,5.7,41.5,50.000,67.152,71.409,4.17,1249.073,1266.369,,,873.9,,60.4,56.9,81655.0,86614.0,12.4,41.1654,392604.0,,4959.0
292,LNS14000000,1972,M05,1972 May,5.7,1972-05-01,5.7,41.6,50.100,,,4.27,,,,,882.2,,60.4,57.0,81887.0,86809.0,12.3,41.1693,,,4922.0
293,LNS14000000,1972,M06,1972 Jun,5.7,1972-06-01,5.6,41.7,50.300,,,4.46,,,,,886.4,,60.4,57.0,82083.0,87006.0,12.4,41.2778,,,4923.0
294,LNS14000000,1972,M07,1972 Jul,5.6,1972-07-01,5.6,41.8,50.400,71.453,74.09,4.55,1281.679,1290.566,,,896.0,,60.4,57.0,82230.0,87143.0,11.8,41.2389,400429.0,,4913.0
295,LNS14000000,1972,M08,1972 Aug,5.6,1972-08-01,5.5,41.9,50.500,,,4.81,,,,,907.0,,60.6,57.1,82578.0,87517.0,11.8,41.805,,,4939.0
